"","date","rh","temperature"
"2870",2019-09-05 10:02:51,78.6,26.6
"2871",2019-09-05 10:02:53,78.6,26.6
"2872",2019-09-05 10:02:56,78.7,26.7
"2873",2019-09-05 10:02:58,78.6,26.6
"2874",2019-09-05 10:03:01,78.6,26.6
"2875",2019-09-05 10:03:03,78.7,26.6
"2876",2019-09-05 10:03:06,78.6,26.6
"2877",2019-09-05 10:03:08,78.7,26.6
"2878",2019-09-05 10:03:11,78.8,26.7
"2879",2019-09-05 10:03:13,78.7,26.6
"2880",2019-09-05 10:03:16,78.7,26.6
"2881",2019-09-05 10:03:19,78.8,26.7
"2882",2019-09-05 10:03:21,78.8,26.6
"2883",2019-09-05 10:03:24,78.8,26.6
"2884",2019-09-05 10:03:26,78.8,26.6
"2885",2019-09-05 10:03:29,78.8,26.6
"2886",2019-09-05 10:03:31,78.8,26.6
"2887",2019-09-05 10:03:34,78.9,26.7
"2888",2019-09-05 10:03:36,79,26.7
"2889",2019-09-05 10:03:39,78.9,26.6
"2890",2019-09-05 10:03:41,78.9,26.6
"2891",2019-09-05 10:03:44,79,26.6
"2892",2019-09-05 10:03:46,79,26.6
"2893",2019-09-05 10:03:49,79,26.6
"2894",2019-09-05 10:03:51,79,26.6
"2895",2019-09-05 10:03:54,79,26.6
"2896",2019-09-05 10:03:56,79.1,26.6
"2897",2019-09-05 10:03:59,79.1,26.6
"2898",2019-09-05 10:04:02,79.1,26.6
"2899",2019-09-05 10:04:04,79.2,26.6
"2900",2019-09-05 10:04:07,79.1,26.6
"2901",2019-09-05 10:04:09,79.1,26.6
"2902",2019-09-05 10:04:12,79.1,26.6
"2903",2019-09-05 10:04:14,79.2,26.6
"2904",2019-09-05 10:04:17,79.2,26.6
"2905",2019-09-05 10:04:19,79.2,26.6
"2906",2019-09-05 10:04:22,79.2,26.6
"2907",2019-09-05 10:04:24,79.3,26.7
"2908",2019-09-05 10:04:27,79.2,26.6
"2909",2019-09-05 10:04:29,79.3,26.6
"2910",2019-09-05 10:04:32,79.3,26.6
"2911",2019-09-05 10:04:34,79.3,26.6
"2912",2019-09-05 10:04:37,79.3,26.6
"2913",2019-09-05 10:04:39,79.4,26.6
"2914",2019-09-05 10:04:42,79.4,26.6
"2915",2019-09-05 10:04:45,79.4,26.6
"2916",2019-09-05 10:04:47,79.5,26.7
"2917",2019-09-05 10:04:50,79.4,26.6
"2918",2019-09-05 10:04:52,79.4,26.6
"2919",2019-09-05 10:04:55,79.6,26.7
"2920",2019-09-05 10:04:57,79.5,26.6
"2921",2019-09-05 10:05:00,79.5,26.6
"2922",2019-09-05 10:05:02,79.5,26.6
"2923",2019-09-05 10:05:05,79.6,26.7
"2924",2019-09-05 10:05:07,79.6,26.6
"2925",2019-09-05 10:05:10,79.6,26.6
"2926",2019-09-05 10:05:15,79.6,26.6
"2927",2019-09-05 10:05:17,79.7,26.6
"2928",2019-09-05 10:05:20,79.7,26.6
"2929",2019-09-05 10:05:22,79.7,26.6
"2930",2019-09-05 10:05:25,79.7,26.6
"2931",2019-09-05 10:05:28,79.7,26.6
"2932",2019-09-05 10:05:30,79.7,26.6
"2933",2019-09-05 10:05:33,79.7,26.6
"2934",2019-09-05 10:05:35,79.8,26.6
"2935",2019-09-05 10:05:38,79.8,26.6
"2936",2019-09-05 10:05:40,79.8,26.6
"2937",2019-09-05 10:05:43,79.8,26.6
"2938",2019-09-05 10:05:45,79.8,26.6
"2939",2019-09-05 10:05:50,79.9,26.6
"2940",2019-09-05 10:05:53,80,26.7
"2941",2019-09-05 10:05:55,79.9,26.6
"2942",2019-09-05 10:05:58,80,26.6
"2943",2019-09-05 10:06:03,80,26.6
"2944",2019-09-05 10:06:05,80,26.6
"2945",2019-09-05 10:06:08,80,26.6
"2946",2019-09-05 10:06:11,80,26.6
"2947",2019-09-05 10:06:13,80,26.6
"2948",2019-09-05 10:06:16,80.1,26.6
"2949",2019-09-05 10:06:18,80.1,26.7
"2950",2019-09-05 10:06:21,80.1,26.6
"2951",2019-09-05 10:06:23,80.1,26.6
"2952",2019-09-05 10:06:26,80.1,26.6
"2953",2019-09-05 10:06:28,80.1,26.6
"2954",2019-09-05 10:06:31,80.1,26.6
"2955",2019-09-05 10:06:33,80.2,26.7
"2956",2019-09-05 10:06:36,80.2,26.6
"2957",2019-09-05 10:06:38,80.2,26.6
"2958",2019-09-05 10:06:41,80.2,26.6
"2959",2019-09-05 10:06:43,80.2,26.6
"2960",2019-09-05 10:06:46,80.2,26.6
"2961",2019-09-05 10:06:48,80.3,26.6
"2962",2019-09-05 10:06:51,80.3,26.6
"2963",2019-09-05 10:06:53,80.4,26.7
"2964",2019-09-05 10:06:56,80.3,26.6
"2965",2019-09-05 10:06:59,80.4,26.7
"2966",2019-09-05 10:07:01,80.3,26.6
"2967",2019-09-05 10:07:04,80.3,26.6
"2968",2019-09-05 10:07:06,80.3,26.6
"2969",2019-09-05 10:07:09,80.3,26.6
"2970",2019-09-05 10:07:11,80.3,26.6
"2971",2019-09-05 10:07:14,80.3,26.6
"2972",2019-09-05 10:07:16,80.3,26.6
"2973",2019-09-05 10:07:19,80.4,26.6
"2974",2019-09-05 10:07:21,80.4,26.6
"2975",2019-09-05 10:07:24,80.4,26.6
"2976",2019-09-05 10:07:26,80.4,26.6
"2977",2019-09-05 10:07:29,80.4,26.6
"2978",2019-09-05 10:07:31,80.4,26.6
"2979",2019-09-05 10:07:34,80.5,26.6
"2980",2019-09-05 10:07:39,80.5,26.7
"2981",2019-09-05 10:07:42,80.5,26.6
"2982",2019-09-05 10:07:44,80.5,26.6
"2983",2019-09-05 10:07:47,80.6,26.7
"2984",2019-09-05 10:07:49,80.6,26.7
"2985",2019-09-05 10:07:54,80.5,26.6
"2986",2019-09-05 10:07:57,80.5,26.6
"2987",2019-09-05 10:07:59,80.5,26.6
"2988",2019-09-05 10:08:02,80.6,26.6
"2989",2019-09-05 10:08:04,80.6,26.6
"2990",2019-09-05 10:08:07,80.6,26.6
"2991",2019-09-05 10:08:09,80.6,26.6
"2992",2019-09-05 10:08:12,80.6,26.6
"2993",2019-09-05 10:08:14,80.7,26.7
"2994",2019-09-05 10:08:17,80.6,26.6
"2995",2019-09-05 10:08:19,80.7,26.6
"2996",2019-09-05 10:08:22,80.7,26.7
"2997",2019-09-05 10:08:25,80.7,26.6
"2998",2019-09-05 10:08:27,80.7,26.6
"2999",2019-09-05 10:08:30,80.7,26.7
"3000",2019-09-05 10:08:32,80.7,26.6
"3001",2019-09-05 10:08:35,80.7,26.6
"3002",2019-09-05 10:08:40,80.7,26.6
"3003",2019-09-05 10:08:42,80.8,26.7
"3004",2019-09-05 10:08:45,80.8,26.7
"3005",2019-09-05 10:08:47,80.7,26.6
"3006",2019-09-05 10:08:50,80.7,26.6
"3007",2019-09-05 10:08:52,80.7,26.6
"3008",2019-09-05 10:08:55,80.8,26.7
"3009",2019-09-05 10:08:57,80.7,26.6
"3010",2019-09-05 10:09:00,80.7,26.6
"3011",2019-09-05 10:09:02,80.7,26.6
"3012",2019-09-05 10:09:05,80.7,26.6
"3013",2019-09-05 10:09:08,80.7,26.7
"3014",2019-09-05 10:09:10,80.7,26.7
"3015",2019-09-05 10:09:13,80.7,26.7
"3016",2019-09-05 10:09:15,80.7,26.7
"3017",2019-09-05 10:09:18,80.6,26.6
"3018",2019-09-05 10:09:20,80.6,26.7
"3019",2019-09-05 10:09:23,80.6,26.7
"3020",2019-09-05 10:09:25,80.5,26.6
"3021",2019-09-05 10:09:28,80.5,26.6
"3022",2019-09-05 10:09:30,80.5,26.6
"3023",2019-09-05 10:09:33,80.5,26.6
"3024",2019-09-05 10:09:35,80.6,26.7
"3025",2019-09-05 10:09:38,80.5,26.7
"3026",2019-09-05 10:09:40,80.5,26.7
"3027",2019-09-05 10:09:43,80.5,26.7
"3028",2019-09-05 10:09:45,80.4,26.6
"3029",2019-09-05 10:09:48,80.5,26.7
"3030",2019-09-05 10:09:53,80.4,26.6
"3031",2019-09-05 10:09:56,80.3,26.6
"3032",2019-09-05 10:09:58,80.4,26.7
"3033",2019-09-05 10:10:01,80.3,26.6
"3034",2019-09-05 10:10:03,80.4,26.7
"3035",2019-09-05 10:10:06,80.3,26.6
"3036",2019-09-05 10:10:08,80.4,26.7
"3037",2019-09-05 10:10:11,80.4,26.7
"3038",2019-09-05 10:10:13,80.3,26.7
"3039",2019-09-05 10:10:16,80.3,26.7
"3040",2019-09-05 10:10:18,80.3,26.7
"3041",2019-09-05 10:10:21,80.2,26.6
"3042",2019-09-05 10:10:23,80.3,26.7
"3043",2019-09-05 10:10:26,80.2,26.6
"3044",2019-09-05 10:10:28,80.3,26.7
"3045",2019-09-05 10:10:31,80.3,26.7
"3046",2019-09-05 10:10:34,80.3,26.7
"3047",2019-09-05 10:10:36,80.2,26.7
"3048",2019-09-05 10:10:39,80.2,26.7
"3049",2019-09-05 10:10:41,80.1,26.6
"3050",2019-09-05 10:10:44,80.1,26.6
"3051",2019-09-05 10:10:46,80.2,26.7
"3052",2019-09-05 10:10:49,80.1,26.6
"3053",2019-09-05 10:10:51,80.2,26.7
"3054",2019-09-05 10:10:54,80.2,26.7
"3055",2019-09-05 10:10:56,80.1,26.6
"3056",2019-09-05 10:10:59,80.1,26.7
"3057",2019-09-05 10:11:01,80.1,26.7
"3058",2019-09-05 10:11:04,80,26.6
"3059",2019-09-05 10:11:06,80,26.6
"3060",2019-09-05 10:11:09,80,26.7
"3061",2019-09-05 10:11:11,80,26.7
"3062",2019-09-05 10:11:14,79.9,26.7
"3063",2019-09-05 10:11:17,79.9,26.7
"3064",2019-09-05 10:11:19,79.8,26.7
"3065",2019-09-05 10:11:22,79.8,26.7
"3066",2019-09-05 10:11:24,79.8,26.7
"3067",2019-09-05 10:11:27,79.8,26.7
"3068",2019-09-05 10:11:29,79.7,26.7
"3069",2019-09-05 10:11:32,79.8,26.8
"3070",2019-09-05 10:11:34,79.6,26.7
"3071",2019-09-05 10:11:37,79.6,26.7
"3072",2019-09-05 10:11:39,79.6,26.7
"3073",2019-09-05 10:11:42,79.6,26.7
"3074",2019-09-05 10:11:44,79.5,26.7
"3075",2019-09-05 10:11:47,79.5,26.7
"3076",2019-09-05 10:11:52,79.4,26.7
"3077",2019-09-05 10:11:54,79.5,26.8
"3078",2019-09-05 10:11:57,79.5,26.8
"3079",2019-09-05 10:12:00,79.4,26.7
"3080",2019-09-05 10:12:02,79.3,26.7
"3081",2019-09-05 10:12:05,79.4,26.8
"3082",2019-09-05 10:12:07,79.3,26.7
"3083",2019-09-05 10:12:10,79.4,26.8
"3084",2019-09-05 10:12:12,79.3,26.8
"3085",2019-09-05 10:12:15,79.3,26.8
"3086",2019-09-05 10:12:17,79.2,26.7
"3087",2019-09-05 10:12:20,79.3,26.8
"3088",2019-09-05 10:12:22,79.3,26.8
"3089",2019-09-05 10:12:25,79.3,26.8
"3090",2019-09-05 10:12:27,79.3,26.8
"3091",2019-09-05 10:12:30,79.2,26.8
"3092",2019-09-05 10:12:32,79.2,26.8
"3093",2019-09-05 10:12:35,79.2,26.8
"3094",2019-09-05 10:12:37,79.2,26.8
"3095",2019-09-05 10:12:40,79.2,26.8
"3096",2019-09-05 10:12:43,79.1,26.8
"3097",2019-09-05 10:12:45,79.1,26.8
"3098",2019-09-05 10:12:48,79.1,26.8
"3099",2019-09-05 10:12:50,79.1,26.8
"3100",2019-09-05 10:12:53,79.1,26.8
"3101",2019-09-05 10:12:55,79.1,26.8
"3102",2019-09-05 10:12:58,79.1,26.8
"3103",2019-09-05 10:13:00,79.1,26.8
"3104",2019-09-05 10:13:03,79.1,26.8
"3105",2019-09-05 10:13:05,79,26.8
"3106",2019-09-05 10:13:08,79,26.8
"3107",2019-09-05 10:13:10,79,26.8
"3108",2019-09-05 10:13:13,79,26.8
"3109",2019-09-05 10:13:15,79,26.8
"3110",2019-09-05 10:13:18,78.9,26.8
"3111",2019-09-05 10:13:20,78.9,26.8
"3112",2019-09-05 10:13:23,78.9,26.8
"3113",2019-09-05 10:13:26,78.9,26.8
"3114",2019-09-05 10:13:31,78.9,26.8
"3115",2019-09-05 10:13:33,78.9,26.8
"3116",2019-09-05 10:13:36,78.9,26.8
"3117",2019-09-05 10:13:41,78.9,26.8
"3118",2019-09-05 10:13:46,79,26.8
"3119",2019-09-05 10:13:51,79,26.8
"3120",2019-09-05 10:13:53,79,26.8
"3121",2019-09-05 10:13:56,79,26.8
"3122",2019-09-05 10:13:58,79.1,26.8
"3123",2019-09-05 10:14:01,79.1,26.8
"3124",2019-09-05 10:14:03,79.1,26.8
"3125",2019-09-05 10:14:06,79.2,26.8
"3126",2019-09-05 10:14:11,79.2,26.8
"3127",2019-09-05 10:14:14,79.1,26.7
"3128",2019-09-05 10:14:21,79.3,26.8
"3129",2019-09-05 10:14:24,79.4,26.8
"3130",2019-09-05 10:14:26,79.3,26.7
"3131",2019-09-05 10:14:29,79.4,26.8
"3132",2019-09-05 10:14:31,79.5,26.8
"3133",2019-09-05 10:14:34,79.5,26.8
"3134",2019-09-05 10:14:36,79.4,26.7
"3135",2019-09-05 10:14:39,79.5,26.8
"3136",2019-09-05 10:14:41,79.5,26.7
"3137",2019-09-05 10:14:44,79.5,26.7
"3138",2019-09-05 10:14:49,79.6,26.7
"3139",2019-09-05 10:14:52,79.6,26.7
"3140",2019-09-05 10:14:54,79.6,26.7
"3141",2019-09-05 10:14:57,79.7,26.7
"3142",2019-09-05 10:14:59,79.8,26.8
"3143",2019-09-05 10:15:02,79.7,26.7
"3144",2019-09-05 10:15:04,79.8,26.7
"3145",2019-09-05 10:15:07,79.8,26.7
"3146",2019-09-05 10:15:09,79.8,26.7
"3147",2019-09-05 10:15:12,79.8,26.7
"3148",2019-09-05 10:15:14,79.8,26.7
"3149",2019-09-05 10:15:17,79.9,26.7
"3150",2019-09-05 10:15:19,79.9,26.7
"3151",2019-09-05 10:15:22,79.9,26.7
"3152",2019-09-05 10:15:24,79.9,26.7
"3153",2019-09-05 10:15:27,80,26.7
"3154",2019-09-05 10:15:29,80,26.7
"3155",2019-09-05 10:15:32,80,26.7
"3156",2019-09-05 10:15:37,80,26.7
"3157",2019-09-05 10:15:40,80.1,26.7
"3158",2019-09-05 10:15:42,80.1,26.7
"3159",2019-09-05 10:15:45,80.1,26.7
"3160",2019-09-05 10:15:47,80.1,26.7
"3161",2019-09-05 10:15:50,80.1,26.7
"3162",2019-09-05 10:15:55,80.1,26.7
"3163",2019-09-05 10:16:00,80.2,26.7
"3164",2019-09-05 10:16:02,80.2,26.7
"3165",2019-09-05 10:16:05,80.2,26.7
"3166",2019-09-05 10:16:07,80.2,26.7
"3167",2019-09-05 10:16:10,80.2,26.7
"3168",2019-09-05 10:16:12,80.3,26.7
"3169",2019-09-05 10:16:15,80.3,26.7
"3170",2019-09-05 10:16:18,80.3,26.7
"3171",2019-09-05 10:16:20,80.3,26.7
"3172",2019-09-05 10:16:23,80.3,26.7
"3173",2019-09-05 10:16:25,80.3,26.7
"3174",2019-09-05 10:16:28,80.3,26.7
"3175",2019-09-05 10:16:33,80.4,26.7
"3176",2019-09-05 10:16:35,80.4,26.7
"3177",2019-09-05 10:16:38,80.4,26.7
"3178",2019-09-05 10:16:40,80.4,26.7
"3179",2019-09-05 10:16:43,80.4,26.7
"3180",2019-09-05 10:16:45,80.4,26.7
"3181",2019-09-05 10:16:48,80.4,26.7
"3182",2019-09-05 10:16:50,80.4,26.7
"3183",2019-09-05 10:16:53,80.3,26.7
"3184",2019-09-05 10:16:55,80.3,26.7
"3185",2019-09-05 10:16:58,80.3,26.7
"3186",2019-09-05 10:17:01,80.3,26.7
"3187",2019-09-05 10:17:03,80.3,26.7
"3188",2019-09-05 10:17:06,80.3,26.7
"3189",2019-09-05 10:17:08,80.3,26.7
"3190",2019-09-05 10:17:11,80.3,26.7
"3191",2019-09-05 10:17:13,80.3,26.7
"3192",2019-09-05 10:17:16,80.2,26.7
"3193",2019-09-05 10:17:18,80.2,26.7
"3194",2019-09-05 10:17:21,80.2,26.7
"3195",2019-09-05 10:17:23,80.2,26.7
"3196",2019-09-05 10:17:26,80.2,26.7
"3197",2019-09-05 10:17:28,80.2,26.7
"3198",2019-09-05 10:17:31,80.1,26.7
"3199",2019-09-05 10:17:33,80.1,26.7
"3200",2019-09-05 10:17:36,80.1,26.7
"3201",2019-09-05 10:17:38,80.1,26.7
"3202",2019-09-05 10:17:41,80.1,26.7
"3203",2019-09-05 10:17:44,80.1,26.7
"3204",2019-09-05 10:17:46,80.1,26.7
"3205",2019-09-05 10:17:49,80.1,26.7
"3206",2019-09-05 10:17:51,80,26.7
"3207",2019-09-05 10:17:54,80,26.7
"3208",2019-09-05 10:17:56,80,26.7
"3209",2019-09-05 10:17:59,80,26.7
"3210",2019-09-05 10:18:01,80,26.7
"3211",2019-09-05 10:18:04,80,26.7
"3212",2019-09-05 10:18:06,79.9,26.7
"3213",2019-09-05 10:18:09,79.9,26.7
"3214",2019-09-05 10:18:11,79.6,26.7
"3215",2019-09-05 10:18:14,79.8,26.7
"3216",2019-09-05 10:18:16,79.8,26.7
"3217",2019-09-05 10:18:19,79.8,26.7
"3218",2019-09-05 10:18:24,79.8,26.7
"3219",2019-09-05 10:18:27,79.8,26.7
"3220",2019-09-05 10:18:32,79.8,26.7
"3221",2019-09-05 10:18:34,79.8,26.7
"3222",2019-09-05 10:18:37,79.8,26.7
"3223",2019-09-05 10:18:39,79.8,26.7
"3224",2019-09-05 10:18:42,79.8,26.7
"3225",2019-09-05 10:19:19,79.9,26.8
"3226",2019-09-05 10:19:21,79.9,26.8
"3227",2019-09-05 10:19:24,79.8,26.7
"3228",2019-09-05 10:19:26,79.8,26.7
"3229",2019-09-05 10:19:29,79.8,26.7
"3230",2019-09-05 10:19:31,79.8,26.7
"3231",2019-09-05 10:19:34,79.8,26.7
"3232",2019-09-05 10:19:36,79.8,26.7
"3233",2019-09-05 10:19:39,79.9,26.7
"3234",2019-09-05 10:19:44,79.9,26.7
"3235",2019-09-05 10:19:47,79.9,26.7
"3236",2019-09-05 10:19:49,80,26.8
"3237",2019-09-05 10:19:52,80,26.8
"3238",2019-09-05 10:19:54,80,26.8
"3239",2019-09-05 10:19:57,79.9,26.7
"3240",2019-09-05 10:20:02,80,26.7
"3241",2019-09-05 10:20:04,80,26.7
"3242",2019-09-05 10:20:07,80.1,26.8
"3243",2019-09-05 10:20:09,80,26.7
"3244",2019-09-05 10:20:12,80.1,26.8
"3245",2019-09-05 10:20:14,80,26.7
"3246",2019-09-05 10:20:17,80.1,26.8
"3247",2019-09-05 10:20:19,80.1,26.8
"3248",2019-09-05 10:20:22,80,26.7
"3249",2019-09-05 10:20:24,80,26.7
"3250",2019-09-05 10:20:27,80.2,26.8
"3251",2019-09-05 10:20:32,80,26.7
"3252",2019-09-05 10:20:35,80,26.7
"3253",2019-09-05 10:20:37,80,26.7
"3254",2019-09-05 10:20:40,80,26.7
"3255",2019-09-05 10:20:42,80,26.7
"3256",2019-09-05 10:20:45,80.1,26.8
"3257",2019-09-05 10:20:47,80.1,26.8
"3258",2019-09-05 10:20:50,80.1,26.8
"3259",2019-09-05 10:20:52,80.1,26.8
"3260",2019-09-05 10:20:55,80.1,26.8
"3261",2019-09-05 10:20:57,80.1,26.8
"3262",2019-09-05 10:21:00,80,26.7
"3263",2019-09-05 10:21:02,80.2,26.8
"3264",2019-09-05 10:21:05,80.2,26.8
"3265",2019-09-05 10:21:07,80.2,26.8
"3266",2019-09-05 10:21:10,80.2,26.8
"3267",2019-09-05 10:21:13,80.2,26.8
"3268",2019-09-05 10:21:15,80.2,26.8
"3269",2019-09-05 10:21:18,80.2,26.8
"3270",2019-09-05 10:21:20,80.2,26.8
"3271",2019-09-05 10:21:23,80.2,26.8
"3272",2019-09-05 10:21:28,80.3,26.8
"3273",2019-09-05 10:21:30,80.3,26.8
"3274",2019-09-05 10:21:33,80.3,26.8
"3275",2019-09-05 10:21:35,80.3,26.8
"3276",2019-09-05 10:21:40,80.4,26.8
"3277",2019-09-05 10:21:43,80.4,26.8
"3278",2019-09-05 10:21:50,80.4,26.8
"3279",2019-09-05 10:21:53,80.3,26.7
"3280",2019-09-05 10:21:56,80.3,26.7
"3281",2019-09-05 10:21:58,80.4,26.8
"3282",2019-09-05 10:22:01,80.4,26.7
"3283",2019-09-05 10:22:03,80.4,26.7
"3284",2019-09-05 10:22:06,80.4,26.7
"3285",2019-09-05 10:22:08,80.4,26.7
"3286",2019-09-05 10:22:11,80.4,26.7
"3287",2019-09-05 10:22:13,80.4,26.7
"3288",2019-09-05 10:22:16,80.4,26.7
"3289",2019-09-05 10:22:18,80.5,26.8
"3290",2019-09-05 10:22:21,80.5,26.8
"3291",2019-09-05 10:22:23,80.5,26.8
"3292",2019-09-05 10:22:26,80.5,26.8
"3293",2019-09-05 10:22:28,80.5,26.8
"3294",2019-09-05 10:22:31,80.5,26.8
"3295",2019-09-05 10:22:33,80.6,26.8
"3296",2019-09-05 10:22:36,80.5,26.8
"3297",2019-09-05 10:22:39,80.5,26.8
"3298",2019-09-05 10:22:41,80.5,26.8
"3299",2019-09-05 10:22:44,80.6,26.8
"3300",2019-09-05 10:22:46,80.6,26.8
"3301",2019-09-05 10:22:49,80.6,26.8
"3302",2019-09-05 10:22:51,80.5,26.8
"3303",2019-09-05 10:22:54,80.6,26.8
"3304",2019-09-05 10:22:56,80.6,26.8
"3305",2019-09-05 10:22:59,80.6,26.8
"3306",2019-09-05 10:23:01,80.6,26.8
"3307",2019-09-05 10:23:04,80.6,26.8
"3308",2019-09-05 10:23:06,80.6,26.8
"3309",2019-09-05 10:23:09,80.6,26.8
"3310",2019-09-05 10:23:11,80.6,26.8
"3311",2019-09-05 10:23:14,80.5,26.7
"3312",2019-09-05 10:23:19,80.7,26.8
"3313",2019-09-05 10:23:22,80.7,26.8
"3314",2019-09-05 10:23:24,80.7,26.8
"3315",2019-09-05 10:23:27,80.6,26.7
"3316",2019-09-05 10:23:29,80.7,26.8
"3317",2019-09-05 10:23:32,80.7,26.8
"3318",2019-09-05 10:23:34,80.8,26.8
"3319",2019-09-05 10:23:37,80.8,26.8
"3320",2019-09-05 10:23:39,80.8,26.8
"3321",2019-09-05 10:23:42,80.7,26.8
"3322",2019-09-05 10:23:44,80.8,26.8
"3323",2019-09-05 10:23:47,80.8,26.8
"3324",2019-09-05 10:23:49,80.8,26.8
"3325",2019-09-05 10:23:52,80.8,26.8
"3326",2019-09-05 10:23:54,80.8,26.8
"3327",2019-09-05 10:23:57,80.8,26.8
"3328",2019-09-05 10:23:59,80.8,26.8
"3329",2019-09-05 10:24:02,80.8,26.8
"3330",2019-09-05 10:24:05,80.8,26.8
"3331",2019-09-05 10:24:07,80.8,26.8
"3332",2019-09-05 10:24:10,80.8,26.8
"3333",2019-09-05 10:24:12,80.8,26.8
"3334",2019-09-05 10:24:15,80.8,26.8
"3335",2019-09-05 10:24:22,80.9,26.8
"3336",2019-09-05 10:24:25,80.9,26.8
"3337",2019-09-05 10:24:27,80.9,26.8
"3338",2019-09-05 10:24:30,80.9,26.8
"3339",2019-09-05 10:24:35,80.9,26.8
"3340",2019-09-05 10:24:37,81,26.8
"3341",2019-09-05 10:24:40,81,26.8
"3342",2019-09-05 10:24:42,81,26.8
"3343",2019-09-05 10:24:45,81,26.8
"3344",2019-09-05 10:24:48,81,26.8
"3345",2019-09-05 10:24:50,81,26.8
"3346",2019-09-05 10:24:53,81.1,26.8
"3347",2019-09-05 10:24:55,81.1,26.8
"3348",2019-09-05 10:24:58,81.1,26.8
"3349",2019-09-05 10:25:00,81,26.7
"3350",2019-09-05 10:25:03,81.1,26.8
"3351",2019-09-05 10:25:05,81.1,26.8
"3352",2019-09-05 10:25:08,81.1,26.8
"3353",2019-09-05 10:25:10,81.1,26.8
"3354",2019-09-05 10:25:13,81.1,26.8
"3355",2019-09-05 10:25:20,81.2,26.8
"3356",2019-09-05 10:25:23,81.2,26.8
"3357",2019-09-05 10:25:25,81.2,26.8
"3358",2019-09-05 10:25:28,81.2,26.8
"3359",2019-09-05 10:25:31,81.2,26.8
"3360",2019-09-05 10:25:33,81.2,26.8
"3361",2019-09-05 10:25:36,81.2,26.8
"3362",2019-09-05 10:25:38,81.2,26.8
"3363",2019-09-05 10:25:41,81.2,26.8
"3364",2019-09-05 10:25:43,81.2,26.8
"3365",2019-09-05 10:25:46,81.2,26.8
"3366",2019-09-05 10:25:51,81.2,26.8
"3367",2019-09-05 10:25:53,81.2,26.8
"3368",2019-09-05 10:25:56,81.3,26.8
"3369",2019-09-05 10:25:58,81.3,26.8
"3370",2019-09-05 10:26:01,81.3,26.8
"3371",2019-09-05 10:26:03,81.3,26.8
"3372",2019-09-05 10:26:06,81.3,26.8
"3373",2019-09-05 10:26:08,81.3,26.8
"3374",2019-09-05 10:26:11,81.4,26.8
"3375",2019-09-05 10:26:14,81.4,26.8
"3376",2019-09-05 10:26:16,81.4,26.8
"3377",2019-09-05 10:26:19,81.4,26.8
"3378",2019-09-05 10:26:21,81.4,26.8
"3379",2019-09-05 10:26:24,81.4,26.8
"3380",2019-09-05 10:26:26,81.4,26.8
"3381",2019-09-05 10:26:29,81.5,26.8
"3382",2019-09-05 10:26:31,81.5,26.8
"3383",2019-09-05 10:26:34,81.5,26.8
"3384",2019-09-05 10:26:36,81.4,26.8
"3385",2019-09-05 10:26:39,81.4,26.8
"3386",2019-09-05 10:26:41,81.4,26.8
"3387",2019-09-05 10:26:44,81.4,26.8
"3388",2019-09-05 10:26:46,81.4,26.8
"3389",2019-09-05 10:26:49,81.4,26.8
"3390",2019-09-05 10:26:51,80,26
"3391",2019-09-05 10:26:54,81.3,26.8
"3392",2019-09-05 10:26:57,81.3,26.8
"3393",2019-09-05 10:26:59,81.3,26.8
"3394",2019-09-05 10:27:02,81.3,26.8
"3395",2019-09-05 10:27:04,81.3,26.8
"3396",2019-09-05 10:27:07,81.2,26.8
"3397",2019-09-05 10:27:09,81.2,26.8
"3398",2019-09-05 10:27:12,81.2,26.8
"3399",2019-09-05 10:27:14,81.2,26.8
"3400",2019-09-05 10:27:17,81.3,26.9
"3401",2019-09-05 10:27:19,81.2,26.8
"3402",2019-09-05 10:27:22,81.2,26.8
"3403",2019-09-05 10:27:24,81.2,26.9
"3404",2019-09-05 10:27:27,81.2,26.8
"3405",2019-09-05 10:27:29,81.1,26.8
"3406",2019-09-05 10:27:32,81.2,26.9
"3407",2019-09-05 10:27:34,81.1,26.8
"3408",2019-09-05 10:27:37,81.2,26.9
"3409",2019-09-05 10:27:40,81.2,26.9
"3410",2019-09-05 10:27:42,81.1,26.8
"3411",2019-09-05 10:27:45,81.2,26.9
"3412",2019-09-05 10:27:47,81.1,26.9
"3413",2019-09-05 10:27:50,81.1,26.9
"3414",2019-09-05 10:27:52,81,26.8
"3415",2019-09-05 10:27:55,81,26.8
"3416",2019-09-05 10:27:57,81,26.8
"3417",2019-09-05 10:28:00,81.1,26.9
"3418",2019-09-05 10:28:02,81.1,26.9
"3419",2019-09-05 10:28:05,81,26.8
"3420",2019-09-05 10:28:07,81,26.9
"3421",2019-09-05 10:28:10,81,26.8
"3422",2019-09-05 10:28:12,81,26.8
"3423",2019-09-05 10:28:15,80.9,26.8
"3424",2019-09-05 10:28:17,80.9,26.8
"3425",2019-09-05 10:28:20,80.9,26.8
"3426",2019-09-05 10:28:23,81,26.9
"3427",2019-09-05 10:28:25,80.9,26.8
"3428",2019-09-05 10:28:28,80.9,26.8
"3429",2019-09-05 10:28:30,81,26.9
"3430",2019-09-05 10:28:33,80.9,26.8
"3431",2019-09-05 10:28:40,80.9,26.8
"3432",2019-09-05 10:28:43,80.9,26.8
"3433",2019-09-05 10:28:45,80.9,26.8
"3434",2019-09-05 10:28:48,80.9,26.9
